edge_id,node_name,time_slot
2047,Lleyton Hewitt,2003
2047,Pete Sampras,2003
2047,Roger Federer,2003
2049,Andre Agassi,2003
2049,Carlos Moya,2003
2049,Gustavo Kuerten,2003
2049,Lleyton Hewitt,2003
2049,Pete Sampras,2003
2049,Roger Federer,2003
2050,Andre Agassi,2003
2050,Carlos Moya,2003
2050,Guillermo Coria,2003
2050,Juan Carlos Ferrero,2003
2050,Lleyton Hewitt,2003
2050,Pete Sampras,2003
2050,Roger Federer,2003
2051,Andre Agassi,2003
2051,Carlos Moya,2003
2051,Gustavo Kuerten,2003
2051,Juan Carlos Ferrero,2003
2051,Lleyton Hewitt,2003
2051,Pete Sampras,2003
2051,Roger Federer,2003
2052,Andre Agassi,2003
2052,Carlos Moya,2003
2052,Gustavo Kuerten,2003
2052,Juan Carlos Ferrero,2003
2052,Lleyton Hewitt,2003
2052,Pete Sampras,2003
2052,Roger Federer,2003
2053,Andre Agassi,2003
2053,Carlos Moya,2003
2053,Felix Mantilla,2003
2053,Greg Rusedski,2003
2053,Guillermo Coria,2003
2053,Juan Carlos Ferrero,2003
2053,Lleyton Hewitt,2003
2053,Mark Philippoussis,2003
2053,Pete Sampras,2003
2053,Robby Ginepri,2003
2053,Roger Federer,2003
2054,Agustin Calleri,2003
2054,Andre Agassi,2003
2054,Carlos Moya,2003
2054,Felix Mantilla,2003
2054,Gaston Gaudio,2003
2054,Greg Rusedski,2003
2054,Guillermo Coria,2003
2054,Gustavo Kuerten,2003
2054,Juan Carlos Ferrero,2003
2054,Lleyton Hewitt,2003
2054,Mark Philippoussis,2003
2054,Pete Sampras,2003
2054,Robby Ginepri,2003
2054,Roger Federer,2003
2054,Wayne Ferreira,2003
2054,Yevgeny Kafelnikov,2003
2055,Agustin Calleri,2003
2055,Andre Agassi,2003
2055,Andy Roddick,2003
2055,Felix Mantilla,2003
2055,Fernando Gonzalez,2003
2055,Greg Rusedski,2003
2055,Guillermo Coria,2003
2055,Gustavo Kuerten,2003
2055,Juan Carlos Ferrero,2003
2055,Lleyton Hewitt,2003
2055,Mark Philippoussis,2003
2055,Pete Sampras,2003
2055,Robby Ginepri,2003
2055,Roger Federer,2003
2055,Wayne Ferreira,2003
2055,Yevgeny Kafelnikov,2003
2058,Andre Agassi,2003
2058,Andy Roddick,2003
2058,Felix Mantilla,2003
2058,Guillermo Coria,2003
2058,Juan Carlos Ferrero,2003
2058,Pete Sampras,2003
2058,Roger Federer,2003
2059,Andre Agassi,2003
2059,Andy Roddick,2003
2059,Felix Mantilla,2003
2059,Guillermo Coria,2003
2059,Juan Carlos Ferrero,2003
2059,Pete Sampras,2003
2059,Roger Federer,2003
2062,Albert Costa,2003
2062,Andre Agassi,2003
2062,Andy Roddick,2003
2062,Carlos Moya,2003
2062,Felix Mantilla,2003
2062,Gaston Gaudio,2003
2062,Greg Rusedski,2003
2062,Guillermo Coria,2003
2062,Jiri Novak,2003
2062,Juan Carlos Ferrero,2003
2062,Mariano Zabaleta,2003
2062,Mark Philippoussis,2003
2062,Pete Sampras,2003
2062,Roger Federer,2003
2062,Sebastien Grosjean,2003
2062,Sjeng Schalken,2003
2063,Andre Agassi,2003
2063,Andy Roddick,2003
2063,Fernando Gonzalez,2003
2063,Greg Rusedski,2003
2063,Guillermo Coria,2003
2063,Juan Carlos Ferrero,2003
2063,Mariano Zabaleta,2003
2063,Mark Philippoussis,2003
2063,Pete Sampras,2003
2063,Roger Federer,2003
2063,Sjeng Schalken,2003
2063,Tommy Robredo,2003
2064,Andre Agassi,2003
2064,Andy Roddick,2003
2064,Carlos Moya,2003
2064,Guillermo Coria,2003
2064,Juan Carlos Ferrero,2003
2064,Mariano Zabaleta,2003
2064,Mark Philippoussis,2003
2064,Pete Sampras,2003
2064,Roger Federer,2003
2064,Sjeng Schalken,2003
2064,Tommy Robredo,2003
2065,Andre Agassi,2003
2065,Andy Roddick,2003
2065,Guillermo Coria,2003
2065,Mariano Zabaleta,2003
2065,Mark Philippoussis,2003
2065,Pete Sampras,2003
2065,Roger Federer,2003
2065,Tim Henman,2003
2065,Wayne Ferreira,2003
2066,Andy Roddick,2003
2066,David Nalbandian,2003
2066,Guillermo Coria,2003
2066,Mark Philippoussis,2003
2066,Pete Sampras,2003
2066,Roger Federer,2003
2066,Tim Henman,2003
2066,Wayne Ferreira,2003
2067,Andy Roddick,2003
2067,Guillermo Coria,2003
2067,Pete Sampras,2003
2067,Roger Federer,2003
2068,Andy Roddick,2003
2068,Guillermo Coria,2003
2068,Pete Sampras,2003
2068,Roger Federer,2003
2071,Andy Roddick,2003
2073,Andy Roddick,2003
2074,Andy Roddick,2003
2075,Andy Roddick,2003
2075,Rainer Schuettler,2003
2075,Roger Federer,2003
2076,Andre Agassi,2003
2076,Andy Roddick,2003
2076,David Nalbandian,2003
2076,Guillermo Coria,2003
2076,Juan Carlos Ferrero,2003
2076,Nicolas Massu,2003
2076,Pete Sampras,2003
2076,Rainer Schuettler,2003
2076,Roger Federer,2003
2076,Taylor Dent,2003
2077,Andre Agassi,2003
2077,Andy Roddick,2003
2077,David Nalbandian,2003
2077,Guillermo Coria,2003
2077,Juan Carlos Ferrero,2003
2077,Mardy Fish,2003
2077,Pete Sampras,2003
2077,Rainer Schuettler,2003
2077,Roger Federer,2003
2077,Taylor Dent,2003
2078,Andre Agassi,2003
2078,Andrei Pavel,2003
2078,Andy Roddick,2003
2078,Carlos Moya,2003
2078,David Nalbandian,2003
2078,Guillermo Coria,2003
2078,Juan Carlos Ferrero,2003
2078,Mardy Fish,2003
2078,Pete Sampras,2003
2078,Rainer Schuettler,2003
2078,Roger Federer,2003
2078,Taylor Dent,2003
2078,Tim Henman,2003
2080,Andre Agassi,2003
2080,Andy Roddick,2003
2080,David Nalbandian,2003
2080,Guillermo Coria,2003
2080,Pete Sampras,2003
2080,Rainer Schuettler,2003
2080,Roger Federer,2003
2080,Taylor Dent,2003
2080,Tim Henman,2003
2039,Andre Agassi,2003
2039,Andy Roddick,2003
2039,Greg Rusedski,2003
2039,Gustavo Kuerten,2003
2039,Juan Carlos Ferrero,2003
2039,Lleyton Hewitt,2003
2039,Paradorn Srichaphan,2003
2039,Paul-Henri Mathieu,2003
2039,Pete Sampras,2003
2039,Rainer Schuettler,2003
2039,Sebastien Grosjean,2003
2039,Wayne Ferreira,2003
2041,Andre Agassi,2003
2041,Andy Roddick,2003
2041,Greg Rusedski,2003
2041,Gustavo Kuerten,2003
2041,Juan Carlos Ferrero,2003
2041,Karol Kucera,2003
2041,Lleyton Hewitt,2003
2041,Paradorn Srichaphan,2003
2041,Paul-Henri Mathieu,2003
2041,Pete Sampras,2003
2041,Rainer Schuettler,2003
2041,Sebastien Grosjean,2003
2041,Wayne Ferreira,2003
2048,Andre Agassi,2003
2048,Carlos Moya,2003
2048,Gustavo Kuerten,2003
2048,Lleyton Hewitt,2003
2048,Pete Sampras,2003
2048,Roger Federer,2003
2056,Andre Agassi,2003
2056,Felix Mantilla,2003
2056,Guillermo Coria,2003
2056,Juan Carlos Ferrero,2003
2056,Lleyton Hewitt,2003
2056,Pete Sampras,2003
2057,Andre Agassi,2003
2057,Felix Mantilla,2003
2057,Guillermo Coria,2003
2057,Juan Carlos Ferrero,2003
2057,Lleyton Hewitt,2003
2057,Pete Sampras,2003
2060,Andre Agassi,2003
2060,Andy Roddick,2003
2060,Guillermo Coria,2003
2060,Juan Carlos Ferrero,2003
2060,Mark Philippoussis,2003
2060,Pete Sampras,2003
2060,Roger Federer,2003
2061,Andre Agassi,2003
2061,Andy Roddick,2003
2061,Guillermo Coria,2003
2061,Juan Carlos Ferrero,2003
2061,Mark Philippoussis,2003
2061,Pete Sampras,2003
2061,Roger Federer,2003
2069,Andy Roddick,2003
2070,Andy Roddick,2003
2072,Andy Roddick,2003
2079,Andre Agassi,2003
2079,Andrei Pavel,2003
2079,Andy Roddick,2003
2079,Carlos Moya,2003
2079,David Nalbandian,2003
2079,Guillermo Coria,2003
2079,Juan Carlos Ferrero,2003
2079,Mardy Fish,2003
2079,Pete Sampras,2003
2079,Rainer Schuettler,2003
2079,Roger Federer,2003
2079,Taylor Dent,2003
2079,Tim Henman,2003
2081,Andre Agassi,2003
2081,Andy Roddick,2003
2081,David Nalbandian,2003
2081,Guillermo Coria,2003
2081,Pete Sampras,2003
2081,Rainer Schuettler,2003
2081,Roger Federer,2003
2081,Taylor Dent,2003
2081,Tim Henman,2003
2082,Andre Agassi,2003
2082,Andy Roddick,2003
2082,David Nalbandian,2003
2082,Guillermo Coria,2003
2082,Pete Sampras,2003
2082,Rainer Schuettler,2003
2082,Roger Federer,2003
2082,Taylor Dent,2003
2082,Tim Henman,2003
2083,Andre Agassi,2003
2083,Andy Roddick,2003
2083,David Nalbandian,2003
2083,Guillermo Coria,2003
2083,Pete Sampras,2003
2083,Rainer Schuettler,2003
2083,Roger Federer,2003
2083,Taylor Dent,2003
2083,Tim Henman,2003
2084,Andre Agassi,2003
2084,Andy Roddick,2003
2084,David Nalbandian,2003
2084,Guillermo Coria,2003
2084,Pete Sampras,2003
2084,Rainer Schuettler,2003
2084,Roger Federer,2003
2084,Taylor Dent,2003
2084,Tim Henman,2003
2038,Andre Agassi,2003
2038,Andy Roddick,2003
2038,Greg Rusedski,2003
2038,Gustavo Kuerten,2003
2038,Juan Carlos Ferrero,2003
2038,Lleyton Hewitt,2003
2038,Paradorn Srichaphan,2003
2038,Paul-Henri Mathieu,2003
2038,Pete Sampras,2003
2038,Rainer Schuettler,2003
2038,Sebastien Grosjean,2003
2038,Wayne Ferreira,2003
2085,Andre Agassi,2004
2085,Andy Roddick,2004
2085,Carlos Moya,2004
2085,David Nalbandian,2004
2085,Guillermo Coria,2004
2085,Ivan Ljubicic,2004
2085,Nicolas Escude,2004
2085,Pete Sampras,2004
2085,Roger Federer,2004
2085,Tim Henman,2004
2086,Andre Agassi,2004
2086,Andy Roddick,2004
2086,Carlos Moya,2004
2086,David Nalbandian,2004
2086,Dominik Hrbaty,2004
2086,Ivan Ljubicic,2004
2086,Lleyton Hewitt,2004
2086,Nicolas Escude,2004
2086,Pete Sampras,2004
2086,Roger Federer,2004
2086,Tim Henman,2004
2090,David Nalbandian,2004
2090,Lleyton Hewitt,2004
2090,Roger Federer,2004
2091,Andre Agassi,2004
2091,Andy Roddick,2004
2091,Carlos Moya,2004
2091,David Nalbandian,2004
2091,Guillermo Coria,2004
2091,Juan Carlos Ferrero,2004
2091,Lleyton Hewitt,2004
2091,Marat Safin,2004
2091,Pete Sampras,2004
2091,Roger Federer,2004
2091,Tim Henman,2004
2092,Andre Agassi,2004
2092,Andy Roddick,2004
2092,David Nalbandian,2004
2092,Lleyton Hewitt,2004
2092,Pete Sampras,2004
2092,Roger Federer,2004
2092,Tim Henman,2004
2093,Andre Agassi,2004
2093,Lleyton Hewitt,2004
2093,Roger Federer,2004
2094,Lleyton Hewitt,2004
2094,Roger Federer,2004
2096,Andre Agassi,2004
2096,Andy Roddick,2004
2096,Guillermo Coria,2004
2096,Lleyton Hewitt,2004
2096,Pete Sampras,2004
2096,Roger Federer,2004
2096,Tim Henman,2004
2096,Vincent Spadea,2004
2099,Andre Agassi,2004
2099,Andy Roddick,2004
2099,Guillermo Coria,2004
2099,Lleyton Hewitt,2004
2099,Pete Sampras,2004
2099,Roger Federer,2004
2099,Tim Henman,2004
2099,Tommy Haas,2004
2099,Vincent Spadea,2004
2100,Andre Agassi,2004
2100,Andy Roddick,2004
2100,Carlos Moya,2004
2100,David Nalbandian,2004
2100,Guillermo Coria,2004
2100,Juan Ignacio Chela,2004
2100,Pete Sampras,2004
2100,Roger Federer,2004
2100,Tim Henman,2004
2101,Andre Agassi,2004
2101,Andy Roddick,2004
2101,Guillermo Coria,2004
2101,Pete Sampras,2004
2101,Roger Federer,2004
2101,Tim Henman,2004
2102,Andre Agassi,2004
2102,Andy Roddick,2004
2102,Carlos Moya,2004
2102,David Nalbandian,2004
2102,Guillermo Coria,2004
2102,Pete Sampras,2004
2102,Roger Federer,2004
2102,Vincent Spadea,2004
2103,Andre Agassi,2004
2103,Carlos Moya,2004
2103,Guillermo Coria,2004
2103,Roger Federer,2004
2104,Carlos Moya,2004
2104,Guillermo Coria,2004
2104,Roger Federer,2004
2107,Andy Roddick,2004
2107,Carlos Moya,2004
2107,David Nalbandian,2004
2107,Gaston Gaudio,2004
2107,Guillermo Coria,2004
2107,Pete Sampras,2004
2107,Roger Federer,2004
2108,Andy Roddick,2004
2108,Carlos Moya,2004
2108,David Nalbandian,2004
2108,Gaston Gaudio,2004
2108,Guillermo Coria,2004
2108,Michael Llodra,2004
2108,Pete Sampras,2004
2108,Roger Federer,2004
2111,Andy Roddick,2004
2111,Gaston Gaudio,2004
2111,Roger Federer,2004
2112,Andy Roddick,2004
2112,Roger Federer,2004
2113,Andy Roddick,2004
2113,Roger Federer,2004
2114,Andy Roddick,2004
2114,Roger Federer,2004
2115,Andre Agassi,2004
2115,Andy Roddick,2004
2115,Lleyton Hewitt,2004
2115,Pete Sampras,2004
2115,Roger Federer,2004
2116,Andre Agassi,2004
2116,Andy Roddick,2004
2116,Lleyton Hewitt,2004
2116,Pete Sampras,2004
2116,Roger Federer,2004
2117,Andre Agassi,2004
2117,Andy Roddick,2004
2117,Carlos Moya,2004
2117,David Nalbandian,2004
2117,Fabrice Santoro,2004
2117,Fernando Gonzalez,2004
2117,Gaston Gaudio,2004
2117,Guillermo Canas,2004
2117,Guillermo Coria,2004
2117,Lleyton Hewitt,2004
2117,Mardy Fish,2004
2117,Mario Ancic,2004
2117,Nicolas Kiefer,2004
2117,Nicolas Massu,2004
2117,Pete Sampras,2004
2117,Rafael Nadal,2004
2117,Roger Federer,2004
2117,Thomas Johansson,2004
2117,Tommy Haas,2004
2117,Tommy Robredo,2004
2118,Andre Agassi,2004
2118,Andy Roddick,2004
2118,Carlos Moya,2004
2118,Fernando Gonzalez,2004
2118,Guillermo Canas,2004
2118,Lleyton Hewitt,2004
2118,Nicolas Kiefer,2004
2118,Nicolas Massu,2004
2118,Pete Sampras,2004
2118,Roger Federer,2004
2118,Tommy Haas,2004
2121,Andy Roddick,2004
2121,Lleyton Hewitt,2004
2121,Roger Federer,2004
2123,Andy Roddick,2004
2123,Guillermo Canas,2004
2123,Lleyton Hewitt,2004
2123,Roger Federer,2004
2124,Andy Roddick,2004
2124,Lleyton Hewitt,2004
2124,Roger Federer,2004
2125,Andy Roddick,2004
2125,Lleyton Hewitt,2004
2125,Roger Federer,2004
2126,Andy Roddick,2004
2126,Lleyton Hewitt,2004
2126,Roger Federer,2004
2127,Andy Roddick,2004
2127,Jiri Novak,2004
2127,Lleyton Hewitt,2004
2127,Roger Federer,2004
2128,Marat Safin,2004
2128,Roger Federer,2004
2130,Roger Federer,2004
2088,Andre Agassi,2004
2088,David Nalbandian,2004
2088,Lleyton Hewitt,2004
2088,Roger Federer,2004
2089,Andre Agassi,2004
2089,David Nalbandian,2004
2089,Lleyton Hewitt,2004
2089,Roger Federer,2004
2095,Lleyton Hewitt,2004
2095,Roger Federer,2004
2097,Andre Agassi,2004
2097,Andy Roddick,2004
2097,Guillermo Coria,2004
2097,Lleyton Hewitt,2004
2097,Pete Sampras,2004
2097,Roger Federer,2004
2097,Tim Henman,2004
2097,Vincent Spadea,2004
2098,Andre Agassi,2004
2098,Andy Roddick,2004
2098,Guillermo Coria,2004
2098,Lleyton Hewitt,2004
2098,Pete Sampras,2004
2098,Roger Federer,2004
2098,Tim Henman,2004
2098,Vincent Spadea,2004
2105,Carlos Moya,2004
2105,David Nalbandian,2004
2105,Gaston Gaudio,2004
2105,Guillermo Coria,2004
2105,Pete Sampras,2004
2105,Roger Federer,2004
2105,Tim Henman,2004
2106,Carlos Moya,2004
2106,David Nalbandian,2004
2106,Gaston Gaudio,2004
2106,Guillermo Coria,2004
2106,Pete Sampras,2004
2106,Roger Federer,2004
2106,Tim Henman,2004
2109,Andy Roddick,2004
2109,Carlos Moya,2004
2109,Gaston Gaudio,2004
2109,Roger Federer,2004
2110,Andy Roddick,2004
2110,Carlos Moya,2004
2110,Gaston Gaudio,2004
2110,Roger Federer,2004
2119,Andy Roddick,2004
2119,Lleyton Hewitt,2004
2119,Roger Federer,2004
2120,Andy Roddick,2004
2120,Lleyton Hewitt,2004
2120,Roger Federer,2004
2122,Andy Roddick,2004
2122,Lleyton Hewitt,2004
2122,Roger Federer,2004
2129,Marat Safin,2004
2129,Roger Federer,2004
2131,Roger Federer,2004
2132,Roger Federer,2004
2133,Roger Federer,2004
2087,Andre Agassi,2004
2087,David Nalbandian,2004
2087,Lleyton Hewitt,2004
2087,Roger Federer,2004
2134,Roger Federer,2005
2135,Roger Federer,2005
2138,Andre Agassi,2005
2138,Andy Roddick,2005
2138,Lleyton Hewitt,2005
2138,Marat Safin,2005
2138,Roger Federer,2005
2139,Andy Roddick,2005
2139,Joachim Johansson,2005
2139,Lleyton Hewitt,2005
2139,Marat Safin,2005
2139,Roger Federer,2005
2140,Andy Roddick,2005
2140,Lleyton Hewitt,2005
2140,Marat Safin,2005
2140,Roger Federer,2005
2141,Andy Roddick,2005
2141,Lleyton Hewitt,2005
2141,Marat Safin,2005
2141,Roger Federer,2005
2142,Lleyton Hewitt,2005
2142,Roger Federer,2005
2144,Lleyton Hewitt,2005
2144,Roger Federer,2005
2146,Lleyton Hewitt,2005
2146,Roger Federer,2005
2147,Andre Agassi,2005
2147,Lleyton Hewitt,2005
2147,Rafael Nadal,2005
2147,Roger Federer,2005
2148,Andy Roddick,2005
2148,Lleyton Hewitt,2005
2148,Rafael Nadal,2005
2148,Roger Federer,2005
2149,Andy Roddick,2005
2149,Lleyton Hewitt,2005
2149,Rafael Nadal,2005
2149,Roger Federer,2005
2150,Andre Agassi,2005
2150,Lleyton Hewitt,2005
2150,Rafael Nadal,2005
2150,Roger Federer,2005
2151,Lleyton Hewitt,2005
2151,Rafael Nadal,2005
2151,Roger Federer,2005
2152,Lleyton Hewitt,2005
2152,Rafael Nadal,2005
2152,Roger Federer,2005
2155,Lleyton Hewitt,2005
2155,Rafael Nadal,2005
2155,Roger Federer,2005
2156,Lleyton Hewitt,2005
2156,Rafael Nadal,2005
2156,Roger Federer,2005
2159,Rafael Nadal,2005
2159,Roger Federer,2005
2161,Rafael Nadal,2005
2161,Roger Federer,2005
2162,Rafael Nadal,2005
2162,Roger Federer,2005
2163,Rafael Nadal,2005
2163,Roger Federer,2005
2164,Rafael Nadal,2005
2164,Roger Federer,2005
2165,Rafael Nadal,2005
2165,Roger Federer,2005
2166,Rafael Nadal,2005
2166,Roger Federer,2005
2169,Roger Federer,2005
2171,Roger Federer,2005
2172,Roger Federer,2005
2173,Roger Federer,2005
2174,Rafael Nadal,2005
2174,Roger Federer,2005
2175,Rafael Nadal,2005
2175,Roger Federer,2005
2176,Rafael Nadal,2005
2176,Roger Federer,2005
2178,Andre Agassi,2005
2178,Andy Roddick,2005
2178,David Nalbandian,2005
2178,Rafael Nadal,2005
2178,Roger Federer,2005
2136,Andre Agassi,2005
2136,Andy Roddick,2005
2136,Lleyton Hewitt,2005
2136,Marat Safin,2005
2136,Roger Federer,2005
2137,Andre Agassi,2005
2137,Andy Roddick,2005
2137,Lleyton Hewitt,2005
2137,Marat Safin,2005
2137,Roger Federer,2005
2143,Lleyton Hewitt,2005
2143,Roger Federer,2005
2145,Lleyton Hewitt,2005
2145,Roger Federer,2005
2153,Lleyton Hewitt,2005
2153,Rafael Nadal,2005
2153,Roger Federer,2005
2154,Lleyton Hewitt,2005
2154,Rafael Nadal,2005
2154,Roger Federer,2005
2157,Roger Federer,2005
2158,Roger Federer,2005
2160,Rafael Nadal,2005
2160,Roger Federer,2005
2167,Roger Federer,2005
2168,Roger Federer,2005
2170,Roger Federer,2005
2177,Rafael Nadal,2005
2177,Roger Federer,2005
2179,Andre Agassi,2005
2179,Andy Roddick,2005
2179,David Nalbandian,2005
2179,Rafael Nadal,2005
2179,Roger Federer,2005
2180,Andre Agassi,2005
2180,Andy Roddick,2005
2180,David Nalbandian,2005
2180,Rafael Nadal,2005
2180,Roger Federer,2005
2181,Andre Agassi,2005
2181,Andy Roddick,2005
2181,David Nalbandian,2005
2181,Rafael Nadal,2005
2181,Roger Federer,2005
2182,Andre Agassi,2006
2182,Andy Roddick,2006
2182,David Nalbandian,2006
2182,Ivan Ljubicic,2006
2182,Rafael Nadal,2006
2182,Roger Federer,2006
2183,Andre Agassi,2006
2183,Andy Roddick,2006
2183,David Nalbandian,2006
2183,Ivan Ljubicic,2006
2183,James Blake,2006
2183,Rafael Nadal,2006
2183,Roger Federer,2006
2186,Ivan Ljubicic,2006
2186,Rafael Nadal,2006
2186,Roger Federer,2006
2188,Rafael Nadal,2006
2188,Roger Federer,2006
2189,Rafael Nadal,2006
2189,Roger Federer,2006
2190,David Nalbandian,2006
2190,Ivan Ljubicic,2006
2190,James Blake,2006
2190,Pete Sampras,2006
2190,Rafael Nadal,2006
2190,Roger Federer,2006
2190,Tommy Haas,2006
2191,Ivan Ljubicic,2006
2191,James Blake,2006
2191,Rafael Nadal,2006
2191,Roger Federer,2006
2193,Roger Federer,2006
2196,Roger Federer,2006
2197,Ivan Ljubicic,2006
2197,Rafael Nadal,2006
2197,Roger Federer,2006
2198,Ivan Ljubicic,2006
2198,Rafael Nadal,2006
2198,Roger Federer,2006
2199,David Nalbandian,2006
2199,Ivan Ljubicic,2006
2199,Rafael Nadal,2006
2199,Roger Federer,2006
2200,Rafael Nadal,2006
2200,Roger Federer,2006
2201,Rafael Nadal,2006
2201,Roger Federer,2006
2202,Rafael Nadal,2006
2202,Roger Federer,2006
2205,Rafael Nadal,2006
2205,Roger Federer,2006
2206,Mario Ancic,2006
2206,Rafael Nadal,2006
2206,Roger Federer,2006
2209,Rafael Nadal,2006
2209,Roger Federer,2006
2210,Rafael Nadal,2006
2210,Roger Federer,2006
2211,Rafael Nadal,2006
2211,Roger Federer,2006
2212,Rafael Nadal,2006
2212,Roger Federer,2006
2213,Rafael Nadal,2006
2213,Roger Federer,2006
2214,Mario Ancic,2006
2214,Rafael Nadal,2006
2214,Roger Federer,2006
2215,Mario Ancic,2006
2215,Rafael Nadal,2006
2215,Roger Federer,2006
2218,Roger Federer,2006
2220,Roger Federer,2006
2221,Roger Federer,2006
2222,Roger Federer,2006
2223,Roger Federer,2006
2224,Roger Federer,2006
2225,Roger Federer,2006
2227,Roger Federer,2006
2185,Rafael Nadal,2006
2185,Roger Federer,2006
2187,Ivan Ljubicic,2006
2187,Rafael Nadal,2006
2187,Roger Federer,2006
2192,Ivan Ljubicic,2006
2192,James Blake,2006
2192,Rafael Nadal,2006
2192,Roger Federer,2006
2194,Roger Federer,2006
2195,Roger Federer,2006
2203,Rafael Nadal,2006
2203,Roger Federer,2006
2204,Rafael Nadal,2006
2204,Roger Federer,2006
2207,Rafael Nadal,2006
2207,Roger Federer,2006
2208,Rafael Nadal,2006
2208,Roger Federer,2006
2216,Mario Ancic,2006
2216,Roger Federer,2006
2217,Mario Ancic,2006
2217,Roger Federer,2006
2219,Roger Federer,2006
2226,Roger Federer,2006
2228,Roger Federer,2006
2229,Roger Federer,2006
2184,Rafael Nadal,2006
2184,Roger Federer,2006
2230,Roger Federer,2007
2231,Roger Federer,2007
2234,Roger Federer,2007
2235,Roger Federer,2007
2237,Roger Federer,2007
2238,Roger Federer,2007
2239,Roger Federer,2007
2240,Andy Murray,2007
2240,Andy Roddick,2007
2240,Fernando Gonzalez,2007
2240,Mikhail Youzhny,2007
2240,Novak Djokovic,2007
2240,Rafael Nadal,2007
2240,Roger Federer,2007
2240,Tommy Haas,2007
2242,Andy Murray,2007
2242,Andy Roddick,2007
2242,Guillermo Canas,2007
2242,Ivan Ljubicic,2007
2242,Novak Djokovic,2007
2242,Rafael Nadal,2007
2242,Roger Federer,2007
2245,Andy Murray,2007
2245,Andy Roddick,2007
2245,Guillermo Canas,2007
2245,Ivan Ljubicic,2007
2245,Novak Djokovic,2007
2245,Rafael Nadal,2007
2245,Roger Federer,2007
2246,Andy Murray,2007
2246,Andy Roddick,2007
2246,David Ferrer,2007
2246,Guillermo Canas,2007
2246,Novak Djokovic,2007
2246,Rafael Nadal,2007
2246,Roger Federer,2007
2248,Andy Murray,2007
2248,Andy Roddick,2007
2248,Guillermo Canas,2007
2248,Novak Djokovic,2007
2248,Rafael Nadal,2007
2248,Roger Federer,2007
2249,Andy Murray,2007
2249,Andy Roddick,2007
2249,Guillermo Canas,2007
2249,Novak Djokovic,2007
2249,Rafael Nadal,2007
2249,Roger Federer,2007
2250,Andy Murray,2007
2250,Andy Roddick,2007
2250,Novak Djokovic,2007
2250,Rafael Nadal,2007
2250,Roger Federer,2007
2251,Novak Djokovic,2007
2251,Rafael Nadal,2007
2252,Novak Djokovic,2007
2252,Rafael Nadal,2007
2252,Roger Federer,2007
2253,Novak Djokovic,2007
2253,Rafael Nadal,2007
2253,Roger Federer,2007
2257,Novak Djokovic,2007
2257,Rafael Nadal,2007
2257,Roger Federer,2007
2258,Novak Djokovic,2007
2258,Rafael Nadal,2007
2258,Roger Federer,2007
2259,Novak Djokovic,2007
2259,Rafael Nadal,2007
2259,Roger Federer,2007
2262,Novak Djokovic,2007
2262,Rafael Nadal,2007
2262,Roger Federer,2007
2263,Novak Djokovic,2007
2263,Rafael Nadal,2007
2263,Roger Federer,2007
2264,Rafael Nadal,2007
2264,Roger Federer,2007
2265,Rafael Nadal,2007
2265,Roger Federer,2007
2266,Rafael Nadal,2007
2266,Roger Federer,2007
2267,Lleyton Hewitt,2007
2267,Novak Djokovic,2007
2267,Paul-Henri Mathieu,2007
2267,Rafael Nadal,2007
2267,Roger Federer,2007
2269,Lleyton Hewitt,2007
2269,Novak Djokovic,2007
2269,Rafael Nadal,2007
2269,Roger Federer,2007
2270,Lleyton Hewitt,2007
2270,Novak Djokovic,2007
2270,Rafael Nadal,2007
2270,Roger Federer,2007
2274,Novak Djokovic,2007
2274,Roger Federer,2007
2276,Novak Djokovic,2007
2276,Roger Federer,2007
2277,Novak Djokovic,2007
2277,Roger Federer,2007
2278,Novak Djokovic,2007
2278,Roger Federer,2007
2279,Novak Djokovic,2007
2279,Roger Federer,2007
2280,Andy Roddick,2007
2280,David Ferrer,2007
2280,David Nalbandian,2007
2280,Nicolas Kiefer,2007
2280,Nikolay Davydenko,2007
2280,Novak Djokovic,2007
2280,Rafael Nadal,2007
2280,Roger Federer,2007
2281,Novak Djokovic,2007
2281,Roger Federer,2007
2282,David Nalbandian,2007
2282,Ivo Karlovic,2007
2282,Novak Djokovic,2007
2282,Rafael Nadal,2007
2282,Roger Federer,2007
2285,David Ferrer,2007
2285,David Nalbandian,2007
2285,Ivo Karlovic,2007
2285,Rafael Nadal,2007
2285,Roger Federer,2007
2232,Roger Federer,2007
2233,Roger Federer,2007
2236,Roger Federer,2007
2241,Andy Murray,2007
2241,Andy Roddick,2007
2241,Fernando Gonzalez,2007
2241,Mikhail Youzhny,2007
2241,Novak Djokovic,2007
2241,Rafael Nadal,2007
2241,Roger Federer,2007
2241,Tommy Haas,2007
2243,Andy Murray,2007
2243,Andy Roddick,2007
2243,Guillermo Canas,2007
2243,Ivan Ljubicic,2007
2243,Novak Djokovic,2007
2243,Rafael Nadal,2007
2243,Roger Federer,2007
2244,Andy Murray,2007
2244,Andy Roddick,2007
2244,Guillermo Canas,2007
2244,Ivan Ljubicic,2007
2244,Novak Djokovic,2007
2244,Rafael Nadal,2007
2244,Roger Federer,2007
2247,Andy Murray,2007
2247,Andy Roddick,2007
2247,David Ferrer,2007
2247,Guillermo Canas,2007
2247,Novak Djokovic,2007
2247,Rafael Nadal,2007
2247,Roger Federer,2007
2254,Novak Djokovic,2007
2254,Rafael Nadal,2007
